,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,symbol,Date,Close,High,Low,Open,Volume,change_in_price,Signal_Flag,down_days,up_days,RSI
380,380,380,380,BAC,2020-04-03,20.030000686645508,20.739999771118164,19.68000030517578,20.399999618530273,68293500,-0.5399990081787109,-1.0,0.5399990081787109,0.0,40.89600446618906
381,381,381,381,BAC,2020-04-06,21.38999938964844,21.600000381469727,20.809999465942386,21.030000686645508,97766200,1.3599987030029297,-1.0,0.0,1.3599987030029297,49.96256606292454
382,382,382,382,BAC,2020-04-07,22.13999938964844,22.8799991607666,21.850000381469727,22.79999923706055,94560300,0.75,-1.0,0.0,0.75,54.412394179844796
383,383,383,383,BAC,2020-04-08,23.45000076293945,23.60000038146973,22.40999984741211,22.40999984741211,81212300,1.3100013732910156,-1.0,0.0,1.3100013732910156,61.34115371734709
384,384,384,384,BAC,2020-04-09,24.86000061035156,25.31999969482422,24.04999923706055,24.06999969482422,125414800,1.4099998474121094,-1.0,0.0,1.4099998474121094,67.47961599825473
385,385,385,385,BAC,2020-04-13,23.920000076293945,24.85000038146973,23.78000068664551,24.78000068664551,83164700,-0.9400005340576172,-1.0,0.9400005340576172,0.0,60.13461018175076
386,386,386,386,BAC,2020-04-14,23.729999542236328,24.649999618530273,23.10000038146973,24.5,88991100,-0.1900005340576172,-1.0,0.1900005340576172,0.0,58.64582756685241
387,387,387,387,BAC,2020-04-15,22.190000534057614,22.649999618530273,21.90999984741211,22.15999984741211,99082200,-1.539999008178711,-1.0,1.539999008178711,0.0,47.620030722042124
388,388,388,388,BAC,2020-04-16,21.420000076293945,22.209999084472656,21.09000015258789,22.149999618530273,89213300,-0.7700004577636719,-1.0,0.7700004577636719,0.0,42.96032128323106
389,389,389,389,BAC,2020-04-17,23.28000068664551,23.399999618530273,22.309999465942386,22.34000015258789,92800300,1.8600006103515625,-1.0,0.0,1.8600006103515625,55.18334411204546
390,390,390,390,BAC,2020-04-20,22.5,23.1299991607666,22.18000030517578,22.56999969482422,74446300,-0.7800006866455078,-1.0,0.7800006866455078,0.0,49.99901237959377
391,391,391,391,BAC,2020-04-21,21.63999938964844,22.3700008392334,21.5,21.899999618530273,78871300,-0.8600006103515625,-1.0,0.8600006103515625,0.0,44.6611612173547
392,392,392,392,BAC,2020-04-22,21.799999237060547,22.229999542236328,21.75,22.15999984741211,49759100,0.15999984741210938,-1.0,0.0,0.15999984741210938,45.90099377675166
393,393,393,393,BAC,2020-04-23,21.8700008392334,22.38999938964844,21.850000381469727,21.959999084472656,50614800,0.07000160217285156,-1.0,0.0,0.07000160217285156,46.506020036422825
394,394,394,394,BAC,2020-04-24,22.18000030517578,22.299999237060547,21.670000076293945,22.11000061035156,47675700,0.3099994659423828,1.0,0.0,0.3099994659423828,49.39773678754366
395,395,395,395,BAC,2020-04-27,23.46999931335449,23.649999618530273,22.450000762939453,22.520000457763672,66916700,1.289999008178711,-1.0,0.0,1.289999008178711,59.82524259761734
396,396,396,396,BAC,2020-04-28,23.88999938964844,24.809999465942386,23.85000038146973,24.45000076293945,65504900,0.4200000762939453,1.0,0.0,0.4200000762939453,62.7118593450513
397,397,397,397,BAC,2020-04-29,24.78000068664551,25.11000061035156,24.51000022888184,24.90999984741211,73493900,0.8900012969970703,1.0,0.0,0.8900012969970703,68.28379679835211
398,398,398,398,BAC,2020-04-30,24.04999923706055,24.3799991607666,23.85000038146973,24.209999084472656,55132400,-0.7300014495849609,1.0,0.7300014495849609,0.0,59.82345369090611
399,399,399,399,BAC,2020-05-01,23.07999992370605,23.459999084472656,22.809999465942386,23.3799991607666,51772600,-0.9699993133544922,1.0,0.9699993133544922,0.0,50.2734301152079
400,400,400,400,BAC,2020-05-04,22.93000030517578,22.989999771118164,22.43000030517578,22.70000076293945,45886100,-0.14999961853027344,1.0,0.14999961853027344,0.0,48.88110514288281
401,401,401,401,BAC,2020-05-05,22.65999984741211,23.520000457763672,22.6200008392334,23.479999542236328,45691900,-0.2700004577636719,1.0,0.2700004577636719,0.0,46.222361426326025
402,402,402,402,BAC,2020-05-06,22.350000381469727,23.07999992370605,22.229999542236328,23.0,53874600,-0.3099994659423828,1.0,0.3099994659423828,0.0,43.11555768039811
403,403,403,403,BAC,2020-05-07,22.84000015258789,23.3700008392334,22.61000061035156,22.65999984741211,51884300,0.4899997711181641,1.0,0.0,0.4899997711181641,49.327365528999984
404,404,404,404,BAC,2020-05-08,23.56999969482422,23.6200008392334,23.25,23.46999931335449,45250000,0.7299995422363281,1.0,0.0,0.7299995422363281,57.33603453520877
405,405,405,405,BAC,2020-05-11,22.57999992370605,23.1200008392334,22.559999465942386,23.11000061035156,68951800,-0.9899997711181641,1.0,0.9899997711181641,0.0,45.96763277127986
406,406,406,406,BAC,2020-05-12,21.8700008392334,22.81999969482422,21.850000381469727,22.709999084472656,69588700,-0.7099990844726562,-1.0,0.7099990844726562,0.0,39.48854973933429
407,407,407,407,BAC,2020-05-13,20.8700008392334,21.75,20.71999931335449,21.65999984741211,112113400,-1.0,-1.0,1.0,0.0,32.12903463106397
408,408,408,408,BAC,2020-05-14,21.709999084472656,21.790000915527344,20.100000381469727,20.290000915527344,88359100,0.8399982452392578,1.0,0.0,0.8399982452392578,42.51321703850848
409,409,409,409,BAC,2020-05-15,21.440000534057614,21.700000762939453,21.229999542236328,21.399999618530273,64484000,-0.26999855041503906,1.0,0.26999855041503906,0.0,40.23038762659849
410,410,410,410,BAC,2020-05-18,22.93000030517578,23.059999465942386,22.06999969482422,22.420000076293945,86699200,1.489999771118164,1.0,0.0,1.489999771118164,55.45956956481763
411,411,411,411,BAC,2020-05-19,22.209999084472656,23.0,22.190000534057614,22.65999984741211,62179000,-0.720001220703125,1.0,0.720001220703125,0.0,48.56072673202677
412,412,412,412,BAC,2020-05-20,22.90999984741211,23.0,22.63999938964844,22.68000030517578,59789500,0.7000007629394531,1.0,0.0,0.7000007629394531,54.859796982550776
413,413,413,413,BAC,2020-05-21,22.899999618530273,23.270000457763672,22.78000068664551,22.809999465942386,57726000,-0.010000228881835938,-1.0,0.010000228881835938,0.0,54.749282449580214
414,414,414,414,BAC,2020-05-22,22.65999984741211,22.95000076293945,22.459999084472656,22.93000030517578,48107000,-0.2399997711181641,-1.0,0.2399997711181641,0.0,51.85649105373239
415,415,415,415,BAC,2020-05-26,24.28000068664551,24.60000038146973,23.70000076293945,23.75,119485500,1.6200008392333984,1.0,0.0,1.6200008392333984,65.8924371628267
416,416,416,416,BAC,2020-05-27,25.979999542236328,26.170000076293945,24.96999931335449,26.06999969482422,117672700,1.6999988555908203,1.0,0.0,1.6999988555908203,74.79131794154343
417,417,417,417,BAC,2020-05-28,24.86000061035156,26.13999938964844,24.790000915527344,26.07999992370605,84340800,-1.1199989318847656,1.0,1.1199989318847656,0.0,62.41264294905746
418,418,418,418,BAC,2020-05-29,24.1200008392334,24.90999984741211,24.059999465942386,24.420000076293945,113923800,-0.7399997711181641,1.0,0.7399997711181641,0.0,55.41985665453396
419,419,419,419,BAC,2020-06-01,24.61000061035156,24.8700008392334,24.04999923706055,24.28000068664551,58375500,0.4899997711181641,1.0,0.0,0.4899997711181641,58.93513918541081
420,420,420,420,BAC,2020-06-02,24.84000015258789,25.38999938964844,24.559999465942386,24.959999084472656,71118100,0.2299995422363281,1.0,0.0,0.2299995422363281,60.617061356277624
421,421,421,421,BAC,2020-06-03,25.989999771118164,26.13999938964844,25.38999938964844,25.5,86744600,1.1499996185302734,1.0,0.0,1.1499996185302734,68.1443790595143
422,422,422,422,BAC,2020-06-04,26.78000068664551,26.82999992370605,25.56999969482422,25.709999084472656,94545300,0.7900009155273438,1.0,0.0,0.7900009155273438,72.33552149586868
423,423,423,423,BAC,2020-06-05,28.11000061035156,29.01000022888184,27.8799991607666,28.95000076293945,118767900,1.329999923706055,1.0,0.0,1.329999923706055,77.96668479140287
424,424,424,424,BAC,2020-06-08,28.540000915527344,28.899999618530273,28.13999938964844,28.59000015258789,79598500,0.4300003051757813,1.0,0.0,0.4300003051757813,79.52169982731486
425,425,425,425,BAC,2020-06-09,28.21999931335449,28.540000915527344,27.54999923706055,27.71999931335449,77773400,-0.3200016021728516,1.0,0.3200016021728516,0.0,74.97789879059262
426,426,426,426,BAC,2020-06-10,26.60000038146973,28.10000038146973,26.51000022888184,27.96999931335449,90415300,-1.6199989318847656,1.0,1.6199989318847656,0.0,56.215116196695405
427,427,427,427,BAC,2020-06-11,23.93000030517578,25.690000534057607,23.68000030517578,24.979999542236328,149875500,-2.6700000762939453,-1.0,2.6700000762939453,0.0,38.088908253405144
428,428,428,428,BAC,2020-06-12,24.78000068664551,25.04999923706055,24.040000915527344,25.03000068664551,73678900,0.8500003814697266,1.0,0.0,0.8500003814697266,44.645289273230695
429,429,429,429,BAC,2020-06-15,25.149999618530273,25.170000076293945,23.690000534057607,23.76000022888184,76538900,0.3699989318847656,1.0,0.0,0.3699989318847656,47.440876775078
430,430,430,430,BAC,2020-06-16,25.79999923706055,26.239999771118164,24.86000061035156,26.18000030517578,96796500,0.6499996185302734,1.0,0.0,0.6499996185302734,52.32176857358534
431,431,431,431,BAC,2020-06-17,25.0,25.899999618530273,24.920000076293945,25.899999618530273,58209900,-0.7999992370605469,1.0,0.7999992370605469,0.0,46.22558716116517
432,432,432,432,BAC,2020-06-18,25.040000915527344,25.489999771118164,24.57999992370605,24.70000076293945,53419000,0.04000091552734375,1.0,0.0,0.04000091552734375,46.58464946657444
433,433,433,433,BAC,2020-06-19,25.25,25.489999771118164,24.489999771118164,25.440000534057607,127563600,0.20999908447265625,1.0,0.0,0.20999908447265625,48.661166561149706
434,434,434,434,BAC,2020-06-22,24.6200008392334,25.03000068664551,24.61000061035156,24.88999938964844,55484300,-0.6299991607666016,1.0,0.6299991607666016,0.0,42.889621182077356
435,435,435,435,BAC,2020-06-23,24.790000915527344,25.40999984741211,24.76000022888184,25.01000022888184,46108300,0.1700000762939453,1.0,0.0,0.1700000762939453,44.9235357306743
436,436,436,436,BAC,2020-06-24,23.809999465942386,24.540000915527344,23.68000030517578,24.540000915527344,75437100,-0.9800014495849608,1.0,0.9800014495849608,0.0,36.31980710222243
437,437,437,437,BAC,2020-06-25,24.71999931335449,24.770000457763672,23.54999923706055,23.70000076293945,65031900,0.9099998474121094,1.0,0.0,0.9099998474121094,47.162093680629326
438,438,438,438,BAC,2020-06-26,23.149999618530273,24.11000061035156,23.020000457763672,24.09000015258789,118139200,-1.5699996948242188,1.0,1.5699996948242188,0.0,35.223458873207804
439,439,439,439,BAC,2020-06-29,23.38999938964844,23.84000015258789,23.10000038146973,23.40999984741211,66269200,0.2399997711181641,1.0,0.0,0.2399997711181641,37.992106804626665
440,440,440,440,BAC,2020-06-30,23.75,23.90999984741211,23.10000038146973,23.20000076293945,61716200,0.3600006103515625,1.0,0.0,0.3600006103515625,42.263236237794
441,441,441,441,BAC,2020-07-01,23.26000022888184,24.06999969482422,23.229999542236328,24.03000068664551,57379900,-0.4899997711181641,1.0,0.4899997711181641,0.0,38.13761088754775
442,442,442,442,BAC,2020-07-02,23.290000915527344,23.989999771118164,23.21999931335449,23.84000015258789,56000200,0.030000686645507806,1.0,0.0,0.030000686645507806,38.56130482094887
443,443,443,443,BAC,2020-07-06,23.65999984741211,24.07999992370605,23.459999084472656,23.81999969482422,59589000,0.3699989318847656,1.0,0.0,0.3699989318847656,44.017558736358964
444,444,444,444,BAC,2020-07-07,23.01000022888184,23.38999938964844,22.899999618530273,23.3799991607666,60645800,-0.6499996185302734,1.0,0.6499996185302734,0.0,37.30248361496688
445,445,445,445,BAC,2020-07-08,23.10000038146973,23.190000534057607,22.70000076293945,23.03000068664551,52922600,0.09000015258789062,-1.0,0.0,0.09000015258789062,38.79423115902861
446,446,446,446,BAC,2020-07-09,22.770000457763672,23.15999984741211,22.38999938964844,22.940000534057607,79385900,-0.3299999237060547,-1.0,0.3299999237060547,0.0,35.246286319106275
447,447,447,447,BAC,2020-07-10,24.020000457763672,24.04999923706055,22.68000030517578,22.709999084472656,81142900,1.25,-1.0,0.0,1.25,53.73803145870667
448,448,448,448,BAC,2020-07-13,24.190000534057607,24.51000022888184,23.86000061035156,24.3700008392334,73598100,0.1700000762939453,1.0,0.0,0.1700000762939453,55.72223368443559
449,449,449,449,BAC,2020-07-14,24.13999938964844,24.149999618530273,23.45000076293945,23.88999938964844,67423100,-0.05000114440917969,-1.0,0.05000114440917969,0.0,54.92278043251728
450,450,450,450,BAC,2020-07-15,24.60000038146973,24.8700008392334,24.28000068664551,24.76000022888184,57384400,0.460000991821289,-1.0,0.0,0.460000991821289,60.880553869715214
451,451,451,451,BAC,2020-07-16,23.93000030517578,24.21999931335449,23.540000915527344,23.75,78067100,-0.6700000762939453,-1.0,0.6700000762939453,0.0,49.81546215176569
452,452,452,452,BAC,2020-07-17,23.21999931335449,23.979999542236328,23.20000076293945,23.8799991607666,66659100,-0.7100009918212891,-1.0,0.7100009918212891,0.0,40.75774796232615
453,453,453,453,BAC,2020-07-20,23.57999992370605,23.70000076293945,23.11000061035156,23.190000534057607,61114000,0.3600006103515625,-1.0,0.0,0.3600006103515625,46.453815943245694
454,454,454,454,BAC,2020-07-21,24.420000076293945,24.479999542236328,23.690000534057607,23.709999084472656,75546100,0.8400001525878906,-1.0,0.0,0.8400001525878906,57.4645982860204
455,455,455,455,BAC,2020-07-22,24.309999465942386,24.32999992370605,23.96999931335449,24.239999771118164,52193700,-0.1100006103515625,-1.0,0.1100006103515625,0.0,55.73292822068346
456,456,456,456,BAC,2020-07-23,24.540000915527344,24.63999938964844,24.11000061035156,24.520000457763672,61047600,0.2300014495849609,-1.0,0.0,0.2300014495849609,58.733125009511305
457,457,457,457,BAC,2020-07-24,24.35000038146973,24.82999992370605,24.270000457763672,24.559999465942386,50217600,-0.1900005340576172,1.0,0.1900005340576172,0.0,55.16912884047697
458,458,458,458,BAC,2020-07-27,24.13999938964844,24.270000457763672,23.8799991607666,24.21999931335449,54721300,-0.21000099182128906,-1.0,0.21000099182128906,0.0,51.20641321795385
459,459,459,459,BAC,2020-07-28,24.36000061035156,24.559999465942386,24.07999992370605,24.1299991607666,48406500,0.220001220703125,-1.0,0.0,0.220001220703125,55.104497864889744
460,460,460,460,BAC,2020-07-29,25.270000457763672,25.290000915527344,24.190000534057607,24.36000061035156,71393500,0.9099998474121094,-1.0,0.0,0.9099998474121094,67.49735331761426
461,461,461,461,BAC,2020-07-30,24.84000015258789,24.95000076293945,24.35000038146973,24.71999931335449,61755900,-0.4300003051757813,-1.0,0.4300003051757813,0.0,58.667712149519424
462,462,462,462,BAC,2020-07-31,24.8799991607666,24.95000076293945,24.459999084472656,24.93000030517578,62039200,0.03999900817871094,-1.0,0.0,0.03999900817871094,59.24000562104845
463,463,463,463,BAC,2020-08-03,24.989999771118164,25.309999465942386,24.690000534057607,25.03000068664551,58284000,0.1100006103515625,-1.0,0.0,0.1100006103515625,60.955476130775885
464,464,464,464,BAC,2020-08-04,25.01000022888184,25.059999465942386,24.86000061035156,24.959999084472656,37985300,0.020000457763671875,1.0,0.0,0.020000457763671875,61.29720698804485
465,465,465,465,BAC,2020-08-05,25.38999938964844,25.59000015258789,25.25,25.31999969482422,51695600,0.3799991607666016,1.0,0.0,0.3799991607666016,67.52776392390396
466,466,466,466,BAC,2020-08-06,25.46999931335449,25.670000076293945,25.28000068664551,25.45000076293945,51999700,0.07999992370605469,1.0,0.0,0.07999992370605469,68.74982214566145
467,467,467,467,BAC,2020-08-07,26.11000061035156,26.190000534057607,25.26000022888184,25.34000015258789,63288900,0.6400012969970703,1.0,0.0,0.6400012969970703,76.80690178859939
468,468,468,468,BAC,2020-08-10,26.559999465942386,26.809999465942386,26.209999084472656,26.309999465942386,64051100,0.4499988555908203,1.0,0.0,0.4499988555908203,80.81902532702408
469,469,469,469,BAC,2020-08-11,26.920000076293945,27.75,26.78000068664551,27.28000068664551,81441000,0.3600006103515625,1.0,0.0,0.3600006103515625,83.46013913863055
470,470,470,470,BAC,2020-08-12,26.729999542236328,27.56999969482422,26.40999984741211,27.479999542236328,62024000,-0.1900005340576172,1.0,0.1900005340576172,0.0,77.00322721073738
471,471,471,471,BAC,2020-08-13,26.35000038146973,26.670000076293945,26.13999938964844,26.489999771118164,55955500,-0.3799991607666016,1.0,0.3799991607666016,0.0,65.33813412158625
472,472,472,472,BAC,2020-08-14,26.46999931335449,26.65999984741211,25.920000076293945,26.059999465942386,50931900,0.11999893188476562,1.0,0.0,0.11999893188476562,67.15131021185407
473,473,473,473,BAC,2020-08-17,25.899999618530273,26.40999984741211,25.84000015258789,26.309999465942386,57518700,-0.5699996948242188,1.0,0.5699996948242188,0.0,52.18863809096848
474,474,474,474,BAC,2020-08-18,25.53000068664551,25.989999771118164,25.459999084472656,25.8700008392334,45850100,-0.3699989318847656,1.0,0.3699989318847656,0.0,44.72458467494447
475,475,475,475,BAC,2020-08-19,25.5,26.07999992370605,25.38999938964844,25.65999984741211,59856000,-0.030000686645507806,1.0,0.030000686645507806,0.0,44.13404223706918
476,476,476,476,BAC,2020-08-20,25.10000038146973,25.32999992370605,25.020000457763672,25.15999984741211,49403700,-0.39999961853027344,1.0,0.39999961853027344,0.0,36.682587788094295
477,477,477,477,BAC,2020-08-21,24.979999542236328,25.43000030517578,24.899999618530273,24.979999542236328,55010700,-0.12000083923339845,1.0,0.12000083923339845,0.0,34.65708877303341
478,478,478,478,BAC,2020-08-24,25.690000534057607,25.70000076293945,25.040000915527344,25.21999931335449,54579500,0.7100009918212891,1.0,0.0,0.7100009918212891,52.545508416766424
479,479,479,479,BAC,2020-08-25,26.0,26.190000534057607,25.729999542236328,26.040000915527344,57304700,0.3099994659423828,1.0,0.0,0.3099994659423828,58.29711872448634
480,480,480,480,BAC,2020-08-26,25.559999465942386,25.940000534057607,25.540000915527344,25.940000534057607,39478000,-0.4400005340576172,1.0,0.4400005340576172,0.0,48.64188687963696
481,481,481,481,BAC,2020-08-27,26.04999923706055,26.21999931335449,25.440000534057607,25.489999771118164,52934800,0.4899997711181641,1.0,0.0,0.4899997711181641,57.653862353228
482,482,482,482,BAC,2020-08-28,26.29999923706055,26.46999931335449,25.989999771118164,26.399999618530273,46466400,0.25,1.0,0.0,0.25,61.61867726076101
483,483,483,483,BAC,2020-08-31,25.739999771118164,26.13999938964844,25.690000534057607,26.09000015258789,49416200,-0.5599994659423828,1.0,0.5599994659423828,0.0,49.612700670868946
484,484,484,484,BAC,2020-09-01,25.709999084472656,25.899999618530273,25.399999618530273,25.57999992370605,46152100,-0.030000686645507806,1.0,0.030000686645507806,0.0,49.02226849851371
485,485,485,485,BAC,2020-09-02,26.020000457763672,26.15999984741211,25.489999771118164,25.53000068664551,57300900,0.3100013732910156,1.0,0.0,0.3100013732910156,55.35677818191834
486,486,486,486,BAC,2020-09-03,25.65999984741211,26.6200008392334,25.459999084472656,26.20000076293945,86192500,-0.3600006103515625,1.0,0.3600006103515625,0.0,47.45535610322421
487,487,487,487,BAC,2020-09-04,26.540000915527344,26.76000022888184,25.79999923706055,26.26000022888184,99621400,0.8800010681152344,1.0,0.0,0.8800010681152344,62.537400977098386
488,488,488,488,BAC,2020-09-08,25.479999542236328,26.31999969482422,25.38999938964844,26.13999938964844,74978600,-1.0600013732910156,1.0,1.0600013732910156,0.0,44.703556154463854
489,489,489,489,BAC,2020-09-09,25.51000022888184,25.71999931335449,25.229999542236328,25.63999938964844,53822700,0.030000686645507806,1.0,0.0,0.030000686645507806,45.213766514451535
490,490,490,490,BAC,2020-09-10,25.13999938964844,25.88999938964844,25.07999992370605,25.70000076293945,56609600,-0.3700008392333984,-1.0,0.3700008392333984,0.0,39.96613167832041
491,491,491,491,BAC,2020-09-11,25.5,25.57999992370605,25.09000015258789,25.21999931335449,47708300,0.3600006103515625,1.0,0.0,0.3600006103515625,46.886740588167925
492,492,492,492,BAC,2020-09-14,25.75,25.989999771118164,25.540000915527344,25.670000076293945,47802400,0.25,1.0,0.0,0.25,51.37797478226784
493,493,493,493,BAC,2020-09-15,25.28000068664551,25.82999992370605,25.190000534057607,25.770000457763672,63820200,-0.4699993133544922,1.0,0.4699993133544922,0.0,43.41449900514224
494,494,494,494,BAC,2020-09-16,25.60000038146973,25.90999984741211,25.04999923706055,25.28000068664551,64598600,0.31999969482421875,1.0,0.0,0.31999969482421875,49.55676803104936
495,495,495,495,BAC,2020-09-17,25.35000038146973,25.479999542236328,25.10000038146973,25.1299991607666,48862000,-0.25,-1.0,0.25,0.0,45.139824135296585
496,496,496,496,BAC,2020-09-18,25.209999084472656,25.57999992370605,25.10000038146973,25.149999618530273,94055800,-0.1400012969970703,-1.0,0.1400012969970703,0.0,42.68171732411382
497,497,497,497,BAC,2020-09-21,24.46999931335449,24.78000068664551,24.03000068664551,24.56999969482422,75218600,-0.7399997711181641,-1.0,0.7399997711181641,0.0,32.04056819460689
498,498,498,498,BAC,2020-09-22,23.940000534057607,24.60000038146973,23.809999465942386,24.270000457763672,68665300,-0.529998779296875,-1.0,0.529998779296875,0.0,26.56689740278422
499,499,499,499,BAC,2020-09-23,23.26000022888184,24.26000022888184,23.26000022888184,24.10000038146973,59950300,-0.6800003051757812,-1.0,0.6800003051757812,0.0,21.204207790955095
500,500,500,500,BAC,2020-09-24,23.34000015258789,23.81999969482422,22.95000076293945,23.3799991607666,53570700,0.07999992370605469,-1.0,0.0,0.07999992370605469,23.30572589521917
501,501,501,501,BAC,2020-09-25,23.489999771118164,23.54999923706055,23.1299991607666,23.28000068664551,42111300,0.14999961853027344,-1.0,0.0,0.14999961853027344,27.489602650655613
502,502,502,502,BAC,2020-09-28,24.09000015258789,24.309999465942386,23.790000915527344,23.8799991607666,47996900,0.6000003814697266,-1.0,0.0,0.6000003814697266,42.074275578573136
503,503,503,503,BAC,2020-09-29,23.770000457763672,23.989999771118164,23.53000068664551,23.979999542236328,45695200,-0.31999969482421875,-1.0,0.31999969482421875,0.0,37.44003477273266
504,504,504,504,BAC,2020-09-30,24.09000015258789,24.31999969482422,23.770000457763672,23.78000068664551,56190000,0.31999969482421875,-1.0,0.0,0.31999969482421875,44.49423740122565
505,505,505,505,BAC,2020-10-01,24.10000038146973,24.40999984741211,23.86000061035156,24.270000457763672,44782200,0.010000228881835938,-1.0,0.0,0.010000228881835938,44.71900595861651
506,506,506,506,COST,2019-10-02,285.1099853515625,285.7900085449219,282.2200012207031,283.2300109863281,2480600,,,,,
507,507,507,507,COST,2019-10-03,289.0,290.8599853515625,281.6000061035156,285.3900146484375,3590200,3.8900146484375,,0.0,3.8900146484375,100.0
508,508,508,508,COST,2019-10-04,291.6700134277344,291.95001220703125,283.32000732421875,287.8500061035156,4513300,2.670013427734375,,0.0,2.670013427734375,100.0
509,509,509,509,COST,2019-10-07,293.4100036621094,295.69000244140625,290.5,291.0400085449219,1988700,1.739990234375,,0.0,1.739990234375,100.0
510,510,510,510,COST,2019-10-08,291.8900146484375,295.5799865722656,290.45001220703125,292.95001220703125,2201100,-1.519989013671875,,1.519989013671875,0.0,79.90950673018266
511,511,511,511,COST,2019-10-09,296.8999938964844,298.57000732421875,293.1099853515625,293.1099853515625,2235500,5.009979248046875,,0.0,5.009979248046875,88.61129291419478
512,512,512,512,COST,2019-10-10,297.1400146484375,299.4800109863281,296.260009765625,298.6300048828125,1637500,0.240020751953125,,0.0,0.240020751953125,88.87759662687606
513,513,513,513,COST,2019-10-11,297.6000061035156,300.760009765625,297.3599853515625,298.07000732421875,1855500,0.459991455078125,,0.0,0.459991455078125,89.42443053824002
514,514,514,514,COST,2019-10-14,297.5199890136719,300.3399963378906,297.5,298.0,1297600,-0.08001708984375,,0.08001708984375,0.0,88.55059604980684
515,515,515,515,COST,2019-10-15,298.3900146484375,299.6400146484375,297.2300109863281,298.32000732421875,1580700,0.870025634765625,,0.0,0.870025634765625,89.800942182946
516,516,516,516,COST,2019-10-16,298.7799987792969,298.9700012207031,295.0799865722656,296.79998779296875,1811100,0.389984130859375,,0.0,0.389984130859375,90.34620780388356
517,517,517,517,COST,2019-10-17,302.3999938964844,302.6099853515625,298.8500061035156,298.8500061035156,1734600,3.6199951171875,,0.0,3.6199951171875,93.86128305769299
518,518,518,518,COST,2019-10-18,302.8599853515625,304.0,300.9800109863281,302.0,1853900,0.459991455078125,,0.0,0.459991455078125,94.17239485877188
519,519,519,519,COST,2019-10-21,301.0799865722656,303.510009765625,300.1700134277344,303.0,1322900,-1.779998779296875,,1.779998779296875,0.0,76.7948368881685
520,520,520,520,COST,2019-10-22,299.9700012207031,304.8800048828125,299.95001220703125,301.6099853515625,1955600,-1.1099853515625,,1.1099853515625,0.0,67.79365331570509
521,521,521,521,COST,2019-10-23,297.32000732421875,300.04998779296875,297.17999267578125,299.5799865722656,1798700,-2.649993896484375,,2.649993896484375,0.0,51.24695942684114
522,522,522,522,COST,2019-10-24,297.04998779296875,298.2799987792969,294.55999755859375,295.04998779296875,2056700,-0.27001953125,,0.27001953125,0.0,49.81740239813424
523,523,523,523,COST,2019-10-25,296.5,297.25,295.1099853515625,295.5199890136719,1685900,-0.54998779296875,,0.54998779296875,0.0,46.752318854009935
524,524,524,524,COST,2019-10-28,298.94000244140625,299.0899963378906,295.2099914550781,295.70001220703125,1672600,2.44000244140625,,0.0,2.44000244140625,59.506033021082104
525,525,525,525,COST,2019-10-29,295.8599853515625,298.94000244140625,295.80999755859375,298.2099914550781,1295300,-3.08001708984375,,3.08001708984375,0.0,44.11591255953304
526,526,526,526,COST,2019-10-30,299.8399963378906,300.25,295.9700012207031,296.9200134277344,1264000,3.980010986328125,,0.0,3.980010986328125,59.668546375840194
527,527,527,527,COST,2019-10-31,297.1099853515625,299.6199951171875,294.54998779296875,298.3599853515625,2277400,-2.730010986328125,,2.730010986328125,0.0,48.898057413705935
528,528,528,528,COST,2019-11-01,296.0899963378906,298.4200134277344,295.5,297.989990234375,1364300,-1.019989013671875,,1.019989013671875,0.0,45.36772221168857
529,529,529,529,COST,2019-11-04,296.82000732421875,298.2200012207031,295.1700134277344,297.1600036621094,1651600,0.730010986328125,,0.0,0.730010986328125,48.441726786470205
530,530,530,530,COST,2019-11-05,299.17999267578125,299.69000244140625,295.80999755859375,297.0899963378906,2204500,2.3599853515625,,0.0,2.3599853515625,57.38583427735455
531,531,531,531,COST,2019-11-06,301.57000732421875,301.6499938964844,297.92999267578125,299.9700012207031,1675000,2.3900146484375,,0.0,2.3900146484375,64.56824825117651
532,532,532,532,COST,2019-11-07,305.2099914550781,307.1000061035156,302.4800109863281,303.92999267578125,2399400,3.639984130859375,,0.0,3.639984130859375,72.66459053819764
533,533,533,533,COST,2019-11-08,302.6199951171875,304.2900085449219,301.2799987792969,302.739990234375,1501600,-2.589996337890625,,2.589996337890625,0.0,61.185837517981
534,534,534,534,COST,2019-11-11,300.8399963378906,302.3299865722656,299.70001220703125,301.54998779296875,1160900,-1.779998779296875,,1.779998779296875,0.0,54.37445515615289
535,535,535,535,COST,2019-11-12,300.5,302.7300109863281,298.6600036621094,300.8299865722656,1540800,-0.339996337890625,,0.339996337890625,0.0,53.07232350850133
536,536,536,536,COST,2019-11-13,302.8999938964844,304.0,299.5199890136719,300.17999267578125,1517900,2.399993896484375,1.0,0.0,2.399993896484375,60.731588778863404
537,537,537,537,COST,2019-11-14,304.5899963378906,305.8900146484375,302.2699890136719,304.3900146484375,1336400,1.69000244140625,1.0,0.0,1.69000244140625,65.32933814518418
538,538,538,538,COST,2019-11-15,303.6600036621094,305.44000244140625,301.6000061035156,305.30999755859375,1706100,-0.92999267578125,1.0,0.92999267578125,0.0,60.80862210527692
539,539,539,539,COST,2019-11-18,304.5400085449219,306.3800048828125,302.75,303.1099853515625,1241300,0.8800048828125,1.0,0.0,0.8800048828125,63.56165307502898
