,Unnamed: 0,symbol,Date,Close,High,Low,Open,Volume,change_in_price,Signal_Flag,down_days,up_days,RSI,low_14,high_14,k_percent,r_percent,MACD,MACD_EMA,Price_Rate_Of_Change
190,190,ARWR,2020-07-06,43.72000122070313,45.15999984741211,43.4900016784668,44.540000915527344,816900,-0.4799995422363281,1.0,0.4799995422363281,0.0,70.52625644327574,33.61800003051758,45.20000076293945,87.22155544254706,-12.778444557452927,2.53648808870377,1.9238909509903923,0.09766505676169679
191,191,ARWR,2020-07-07,44.2400016784668,45.71500015258789,43.150001525878906,43.68999862670898,948600,0.5200004577636719,1.0,0.0,0.5200004577636719,72.69088842036994,34.650001525878906,45.71500015258789,86.6696913042474,-13.330308695752606,2.5655904518251593,2.052230851157346,0.05938705595337157
192,192,ARWR,2020-07-08,45.25,45.31000137329102,44.25,44.63000106811523,762600,1.0099983215332031,1.0,0.0,1.0099983215332031,76.55052738305956,35.2400016784668,45.71500015258789,95.56085708521398,-4.439142914786023,2.6397235890579713,2.1697293987374717,0.13807851886888844
193,193,ARWR,2020-07-09,45.099998474121094,46.27000045776367,44.334999084472656,45.29999923706055,1034800,-0.15000152587890625,1.0,0.15000152587890625,0.0,74.7403661375867,35.540000915527344,46.27000045776367,89.09597359219711,-10.904026407802887,2.6557568549605857,2.2669348899820942,0.0679611404924203
194,194,ARWR,2020-07-10,44.5099983215332,45.849998474121094,44.41999816894531,45.27999877929688,728000,-0.5900001525878906,1.0,0.5900001525878906,0.0,67.49673699090421,35.63999938964844,46.27000045776367,83.44306717419241,-16.556932825807593,2.5909879677360266,2.3317455055328806,0.02865721864227644
195,195,ARWR,2020-07-13,46.13000106811523,48.97000122070313,44.70000076293945,45.0,1829100,1.6200027465820312,1.0,0.0,1.6200027465820312,75.13239515931714,38.310001373291016,48.97000122070313,73.3583471553486,-26.6416528446514,2.6399471381742075,2.393385832061146,0.08286391362522139
196,196,ARWR,2020-07-14,47.34000015258789,47.38999938964844,45.20000076293945,46.11000061035156,1460300,1.2099990844726562,1.0,0.0,1.2099990844726562,79.3193710158117,38.310001373291016,48.97000122070313,84.70918300706214,-15.290816992937856,2.744744713770785,2.463657608403074,0.09608709557384709
197,197,ARWR,2020-07-15,48.18000030517578,48.75,47.18000030517578,48.09000015258789,894900,0.8400001525878906,1.0,0.0,0.8400001525878906,81.77706125338679,38.310001373291016,48.97000122070313,92.58910950435768,-7.410890495642325,2.8625804771814245,2.5434421821587443,0.09103261937622609
198,198,ARWR,2020-07-16,49.02000045776367,49.31000137329102,47.43999862670898,47.97999954223633,772000,0.8400001525878906,1.0,0.0,0.8400001525878906,83.97452722447207,41.34000015258789,49.31000137329102,96.36134415169178,-3.6386558483082183,2.9892884884424262,2.632611443415481,0.10904976496891061
199,199,ARWR,2020-07-17,49.02000045776367,49.9900016784668,48.72000122070313,48.88000106811523,923900,0.0,1.0,0.0,0.0,83.97452722447207,41.34000015258789,49.9900016784668,88.78611503360901,-11.21388496639098,3.0544951798429665,2.7169881907009783,0.12122596269624042
200,200,ARWR,2020-07-20,51.27000045776367,51.540000915527344,48.7599983215332,49.13000106811523,1174800,2.25,1.0,0.0,2.25,88.79364147471054,41.34000015258789,51.540000915527344,97.35293688658643,-2.647063113413559,3.250261128066036,2.82364277817399,0.15890593382862894
201,201,ARWR,2020-07-21,48.75,52.0,48.41999816894531,51.75,1094100,-2.520000457763672,1.0,2.520000457763672,0.0,63.94391540932374,42.93999862670898,52.0,64.12804075746574,-35.87195924253425,3.1655733490797644,2.892028892355145,0.07734806629834257
202,202,ARWR,2020-07-22,48.599998474121094,49.65499877929688,47.36000061035156,48.75,793100,-0.15000152587890625,1.0,0.15000152587890625,0.0,62.738009459513165,43.0,52.0,62.222205268012154,-37.77779473198785,3.051181682496797,2.923859450383476,0.07760532413339982
203,203,ARWR,2020-07-23,46.65999984741211,49.4000015258789,46.31999969482422,48.79999923706055,844100,-1.9399986267089844,1.0,1.9399986267089844,0.0,48.95943562714098,43.150001525878906,52.0,39.66100482160576,-60.33899517839424,2.772029576658525,2.8934934756384862,0.048303788069090414
204,204,ARWR,2020-07-24,46.209999084472656,46.81999969482422,45.040000915527344,45.72000122070313,797900,-0.4500007629394531,1.0,0.4500007629394531,0.0,46.24134623281028,43.150001525878906,52.0,34.5762495614175,-65.4237504385825,2.48583308881166,2.8119613982731213,0.0017341863105380106
205,205,ARWR,2020-07-27,48.34000015258789,48.43999862670898,46.0,46.4900016784668,791700,2.1300010681152344,1.0,0.0,2.1300010681152344,58.749009753553544,44.25,52.0,52.774195517263095,-47.22580448273689,2.403191083427352,2.7302073353039678,0.02112378531425363
206,206,ARWR,2020-07-28,45.5099983215332,48.4900016784668,45.47000122070313,48.25,805100,-2.8300018310546875,1.0,2.8300018310546875,0.0,43.303411907186906,44.334999084472656,52.0,15.329407654476555,-84.67059234552346,2.0853011735874034,2.6012261029606547,-0.055417226374648854
207,207,ARWR,2020-07-29,44.29999923706055,46.29999923706055,44.0,45.77000045776367,730900,-1.2099990844726562,1.0,1.2099990844726562,0.0,38.33167436382911,44.0,52.0,3.749990463256837,-96.25000953674316,1.715953877929728,2.424171657954469,-0.09628725370514724
208,208,ARWR,2020-07-30,45.45000076293945,46.0,43.27000045776367,43.66999816894531,561000,1.1500015258789062,1.0,0.0,1.1500015258789062,45.22783356755095,43.27000045776367,52.0,24.97136792079761,-75.02863207920238,1.4987621908520268,2.239089764533981,-0.07282741047504027
209,209,ARWR,2020-07-31,43.06999969482422,45.79999923706055,42.61999893188477,45.54999923706055,972500,-2.3800010681152344,1.0,2.3800010681152344,0.0,35.69574247732008,42.61999893188477,52.0,4.797448951995343,-95.20255104800466,1.12166023440939,2.0156038585090625,-0.15993759878536828
210,210,ARWR,2020-08-03,44.38000106811523,44.4900016784668,42.88000106811523,43.40999984741211,625100,1.3100013732910156,1.0,0.0,1.3100013732910156,43.286904435323954,42.61999893188477,52.0,18.76334686371311,-81.23665313628689,0.9179290564182948,1.7960688980909092,-0.08964100373096973
211,211,ARWR,2020-08-04,44.11999893188477,44.63000106811523,43.290000915527344,44.0,498800,-0.26000213623046875,1.0,0.26000213623046875,0.0,42.147460366419246,42.61999893188477,52.0,15.991469394378257,-84.00853060562174,0.7271089725925606,1.5822769129912393,-0.09218106343402188
212,212,ARWR,2020-08-05,43.560001373291016,44.72000122070313,42.66999816894531,44.72000122070313,1207700,-0.55999755859375,1.0,0.55999755859375,0.0,39.559573941163706,42.61999893188477,52.0,10.02134684825918,-89.97865315174082,0.5246477490544805,1.3707510802038876,-0.06643803009555793
213,213,ARWR,2020-08-06,41.02000045776367,44.38999938964844,40.0099983215332,43.09000015258789,1297600,-2.540000915527344,1.0,2.540000915527344,0.0,29.938903495561892,40.0099983215332,52.0,8.423703042880819,-91.57629695711918,0.1574242492471143,1.1280857140125329,-0.11231332459499899
214,214,ARWR,2020-08-07,40.22999954223633,42.0,39.560001373291016,41.5,921700,-0.7900009155273438,-1.0,0.7900009155273438,0.0,27.535695240400447,39.560001373291016,52.0,5.385837965502745,-94.61416203449726,-0.1951004905454212,0.8634484731009421,-0.16776997486040335
215,215,ARWR,2020-08-10,40.36999893188477,40.77999877929688,39.61000061035156,40.06999969482422,708300,0.1399993896484375,-1.0,0.0,0.1399993896484375,28.70588330420496,39.560001373291016,49.65499877929688,8.023752023074927,-91.97624797692508,-0.4579036777596741,0.5991780429288187,-0.11294220125726573
216,216,ARWR,2020-08-11,40.58000183105469,42.18000030517578,40.209999084472656,41.16999816894531,1006100,0.21000289916992188,-1.0,0.0,0.21000289916992188,30.644359080451284,39.560001373291016,49.4000015258789,10.365858149864108,-89.6341418501359,-0.6418329678927037,0.35097584076451416,-0.0839728548548998
217,217,ARWR,2020-08-12,42.810001373291016,43.01499938964844,40.63000106811523,40.63000106811523,922900,2.229999542236328,-1.0,0.0,2.229999542236328,47.97594414959674,39.560001373291016,48.4900016784668,36.394175687948376,-63.60582431205163,-0.6007310837874869,0.16063445585411393,-0.05808579417673254
218,218,ARWR,2020-08-13,42.709999084472656,42.90999984741211,40.810001373291016,42.45000076293945,850900,-0.10000228881835938,-1.0,0.10000228881835938,0.0,47.36351828760184,39.560001373291016,48.4900016784668,35.27432926688611,-64.72567073311389,-0.5696602048343777,0.014575523716415557,-0.008358500415657666
219,219,ARWR,2020-08-14,42.0099983215332,42.849998474121094,41.400001525878906,42.61000061035156,549600,-0.7000007629394531,-1.0,0.7000007629394531,0.0,42.936668220463226,39.560001373291016,48.4900016784668,27.435575190542632,-72.56442480945738,-0.5946655837893857,-0.10727269778474474,-0.05340249413118536
220,220,ARWR,2020-08-17,45.70000076293945,46.540000915527344,42.150001525878906,42.150001525878906,1397700,3.69000244140625,1.0,0.0,3.69000244140625,63.6190618228483,39.560001373291016,46.540000915527344,87.9656130705309,-12.034386929469088,-0.3131207189419811,-0.14844230201619202,0.035811465759416405
221,221,ARWR,2020-08-18,44.540000915527344,46.4010009765625,43.349998474121094,45.77000045776367,1139400,-1.1599998474121094,1.0,1.1599998474121094,0.0,56.22696719576972,39.560001373291016,46.540000915527344,71.34670299191426,-28.653297008085733,-0.18150440526881084,-0.1550547226667158,0.02249769309780647
222,222,ARWR,2020-08-19,44.97000122070313,45.72999954223633,43.7599983215332,44.83000183105469,627400,0.4300003051757813,-1.0,0.0,0.4300003051757813,58.29940382550998,39.560001373291016,46.540000915527344,77.50716622079895,-22.49283377920105,-0.0420157670321899,-0.13244693153981066,0.09629450801704853
223,223,ARWR,2020-08-20,43.060001373291016,44.79999923706055,41.97999954223633,44.43999862670898,967400,-1.9099998474121087,-1.0,1.9099998474121087,0.0,46.915242045812654,39.560001373291016,46.540000915527344,50.14326976415005,-49.85673023584996,-0.08461564036625903,-0.1228806733051003,0.07034555961362976
224,224,ARWR,2020-08-21,42.4900016784668,43.3120002746582,42.084999084472656,42.79999923706055,696700,-0.5699996948242188,-1.0,0.5699996948242188,0.0,43.95942119701641,39.560001373291016,46.540000915527344,41.97708448899176,-58.02291551100824,-0.1624973885356411,-0.13080401635120847,0.052514312674593944
225,225,ARWR,2020-08-24,42.86000061035156,43.3650016784668,41.52000045776367,43.33000183105469,741200,0.3699989318847656,-1.0,0.0,0.3699989318847656,46.484736269086504,39.560001373291016,46.540000915527344,47.27792913297609,-52.72207086702391,-0.19214844653691895,-0.14307290238835058,0.05618528034545478
226,226,ARWR,2020-08-25,43.33000183105469,43.63000106811523,42.165000915527344,42.7400016784668,452400,0.470001220703125,-1.0,0.0,0.470001220703125,49.80032236118577,39.560001373291016,46.540000915527344,54.01147141846084,-45.98852858153917,-0.17569663256281132,-0.14959764842324275,0.012146705000764202
227,227,ARWR,2020-08-26,42.36999893188477,43.83000183105469,42.22999954223633,43.2400016784668,529800,-0.960002899169922,-1.0,0.960002899169922,0.0,43.455125341498814,39.560001373291016,46.540000915527344,40.25784731919136,-59.74215268080864,-0.237386220039987,-0.16715536274659162,-0.007960668692954642
228,228,ARWR,2020-08-27,41.84000015258789,42.66999816894531,40.33000183105469,42.61999893188477,777000,-0.529998779296875,-1.0,0.529998779296875,0.0,40.19290990346975,39.61000061035156,46.540000915527344,32.17892415633543,-67.82107584366457,-0.3252923658604772,-0.1987827633693688,-0.004046612133716154
229,229,ARWR,2020-08-28,41.97000122070313,43.0099983215332,41.52000045776367,42.0,665300,0.13000106811523438,-1.0,0.0,0.13000106811523438,41.437176934050655,40.209999084472656,46.540000915527344,27.804133129882985,-72.19586687011702,-0.38008721141408586,-0.23504365297831226,-0.0816192446382008
230,230,ARWR,2020-08-31,42.2400016784668,43.63999938964844,42.04999923706055,42.58000183105469,921900,0.2700004577636719,-1.0,0.0,0.2700004577636719,44.218287475235776,40.33000183105469,46.540000915527344,30.756845877607788,-69.24315412239221,-0.3971476700746166,-0.2674644563975732,-0.051638958010410185
231,231,ARWR,2020-09-01,39.0,42.7400016784668,38.88999938964844,41.88000106811523,1495000,-3.240001678466797,-1.0,3.240001678466797,0.0,26.676989977020256,38.88999938964844,46.540000915527344,1.4379161883751983,-98.56208381162479,-0.6644498950317583,-0.3468615441244102,-0.13275519365462418
232,232,ARWR,2020-09-02,39.83000183105469,40.0629997253418,37.65999984741211,39.0099983215332,1041300,0.8300018310546875,-1.0,0.0,0.8300018310546875,34.372340925498264,37.65999984741211,46.540000915527344,24.436956335897797,-75.5630436641022,-0.8000916652434213,-0.4375075683482125,-0.07501159868145779
233,233,ARWR,2020-09-03,37.060001373291016,39.60499954223633,36.75,39.5,1060900,-2.770000457763672,-1.0,2.770000457763672,0.0,24.47920214475911,36.75,46.540000915527344,3.166510156289574,-96.83348984371042,-1.1182145480448966,-0.5736489642875494,-0.12779477737529987
234,234,ARWR,2020-09-04,36.040000915527344,37.97999954223633,34.001998901367195,37.5,1201700,-1.020000457763672,-1.0,1.020000457763672,0.0,21.81181951522269,34.001998901367195,46.4010009765625,16.436822913654098,-83.5631770863459,-1.4360804939157106,-0.7461352702131817,-0.15912271576536208
235,235,ARWR,2020-09-08,35.470001220703125,36.79999923706055,34.549999237060554,35.25,1062100,-0.5699996948242188,-1.0,0.5699996948242188,0.0,20.37991951929436,34.001998901367195,45.72999954223633,12.517072298071945,-87.48292770192806,-1.7142252357309005,-0.9397532633167256,-0.18139857554121508
236,236,ARWR,2020-09-09,36.13999938964844,36.709999084472656,35.209999084472656,35.77000045776367,806600,0.6699981689453125,-1.0,0.0,0.6699981689453125,26.889423546832127,34.001998901367195,44.79999923706055,19.799966862512232,-80.20003313748776,-1.8591624280698864,-1.1236350962673578,-0.14703799148666163
237,237,ARWR,2020-09-10,35.20000076293945,37.80500030517578,34.900001525878906,36.31900024414063,1269300,-0.9399986267089844,-1.0,0.9399986267089844,0.0,23.74654736264257,34.001998901367195,43.83000183105469,12.189677497484753,-87.81032250251526,-2.0265158167871675,-1.3042112403713195,-0.1586997936288903
238,238,ARWR,2020-09-11,33.209999084472656,35.65999984741211,32.860000610351555,35.529998779296875,1904100,-1.9900016784667969,-1.0,1.9900016784667969,0.0,18.47248526238137,32.860000610351555,43.83000183105469,3.1905053343163376,-96.80949466568364,-2.2932855178620386,-1.5020260958694638,-0.20872055948164492
239,239,ARWR,2020-09-14,34.040000915527344,34.68000030517578,33.220001220703125,33.860000610351555,1363700,0.8300018310546875,-1.0,0.0,0.8300018310546875,26.34511514596344,32.860000610351555,43.83000183105469,10.756610518409364,-89.24338948159064,-2.4099478387686593,-1.6836104444493032,-0.19412879822681606
240,240,ARWR,2020-09-15,33.799999237060554,34.959999084472656,33.610000610351555,34.47999954223633,1034400,-0.2400016784667969,-1.0,0.2400016784667969,0.0,25.522820555659127,32.860000610351555,43.83000183105469,8.56881059352105,-91.43118940647896,-2.4930315818457918,-1.8454946719286005,-0.13333335289588322
241,241,ARWR,2020-09-16,47.43000030517578,53.11999893188477,40.04999923706055,40.04999923706055,23998700,13.630001068115234,1.0,0.0,13.630001068115234,75.5435592980339,32.860000610351555,53.11999893188477,71.91510810412353,-28.08489189587647,-1.4424215419232311,-1.764880045927527,0.1908108994410218
242,242,ARWR,2020-09-17,45.75,48.95000076293945,45.54999923706055,46.36000061035156,2649900,-1.6800003051757812,1.0,1.6800003051757812,0.0,68.95688909683815,32.860000610351555,53.11999893188477,63.62290452881423,-36.377095471185775,-0.736873282916136,-1.5592786933252485,0.2344845737909722
243,243,ARWR,2020-09-18,43.099998474121094,46.48899841308594,41.7599983215332,46.4739990234375,4042100,-2.6500015258789062,1.0,2.6500015258789062,0.0,59.51273518190136,32.860000610351555,53.11999893188477,50.54293540037473,-49.45706459962527,-0.3870920233650139,-1.3248413593332018,0.19589337900244197
244,244,ARWR,2020-09-21,41.709999084472656,43.560001373291016,41.2599983215332,41.66999816894531,1295100,-1.3899993896484375,1.0,1.3899993896484375,0.0,54.95732610897712,32.860000610351555,53.11999893188477,43.682128367774496,-56.3178716322255,-0.21951871342822216,-1.1037768301522062,0.17592324919705304
245,245,ARWR,2020-09-22,43.79999923706055,44.099998474121094,41.599998474121094,42.25,1503500,2.09000015258789,1.0,0.0,2.09000015258789,60.23774196018139,32.860000610351555,53.11999893188477,53.99802336153938,-46.00197663846063,0.08099621258458711,-0.8668222216048473,0.21195351346923808
246,246,ARWR,2020-09-23,44.63999938964844,45.81700134277344,43.27999877929688,43.5099983215332,1740100,0.8400001525878906,1.0,0.0,0.8400001525878906,62.28798190079751,32.860000610351555,53.11999893188477,58.14412514919402,-41.85587485080598,0.3825279047458139,-0.6169521963347151,0.26818177335518545
247,247,ARWR,2020-09-24,44.310001373291016,45.72999954223633,42.9900016784668,44.16999816894531,858900,-0.3299980163574219,1.0,0.3299980163574219,0.0,60.86537848082257,32.860000610351555,53.11999893188477,56.51530953371252,-43.48469046628748,0.5880867631648671,-0.37594440443479865,0.33423675383382245
248,248,ARWR,2020-09-25,44.915000915527344,45.099998474121094,43.650001525878906,43.97999954223633,847400,0.6049995422363281,1.0,0.0,0.6049995422363281,62.668981884333476,32.860000610351555,53.11999893188477,59.501487186024114,-40.49851281397589,0.7906973788782423,-0.14261604777219042,0.3194770771888955
249,249,ARWR,2020-09-28,43.68000030517578,45.16999816894531,42.400001525878906,45.16999816894531,1080300,-1.2350006103515625,1.0,1.2350006103515625,0.0,56.532261947330205,32.860000610351555,53.11999893188477,53.40572848579289,-46.594271514207115,0.8419085266053514,0.05428886710331801,0.2923077305067552
250,250,ARWR,2020-09-29,43.41999816894531,44.290000915527344,43.22000122070313,43.61000061035156,818900,-0.26000213623046875,-1.0,0.26000213623046875,0.0,55.21876814139633,32.860000610351555,53.11999893188477,52.12240095484177,-47.87759904515823,0.8516959104483277,0.21377027577232,-0.08454569071113582
251,251,ARWR,2020-09-30,43.060001373291016,44.36000061035156,42.650001525878906,43.63999938964844,908900,-0.3599967956542969,-1.0,0.3599967956542969,0.0,53.24243917707035,32.860000610351555,53.11999893188477,50.34551632760231,-49.65448367239769,0.820940459365687,0.3352043124909934,-0.0587977841903603
252,252,ARWR,2020-10-01,44.7599983215332,45.43999862670898,42.97000122070313,43.11999893188477,1004700,1.6999969482421875,-1.0,0.0,1.6999969482421875,60.87285337065915,33.220001220703125,53.11999893188477,57.989941849821655,-42.010058150178345,0.9231011531252592,0.4527836806178467,0.03851507902973217
253,253,BAC,2019-10-02,27.84000015258789,28.29999923706055,27.809999465942386,28.20000076293945,52293100,,,,,,,,,,0.0,0.3622269444942773,
254,254,BAC,2019-10-03,27.809999465942386,27.8799991607666,27.15999984741211,27.76000022888184,53015800,-0.030000686645507806,,0.030000686645507806,0.0,0.0,,,,,-0.0006730923285864776,0.2896469371297046,
255,255,BAC,2019-10-04,28.3700008392334,28.399999618530273,27.84000015258789,27.85000038146973,42641800,0.5600013732910156,,0.0,0.5600013732910156,95.56305328385092,,,,,0.016507955850503464,0.2350191408738644,
256,256,BAC,2019-10-07,28.309999465942386,28.6200008392334,28.18000030517578,28.32999992370605,36742400,-0.060001373291015625,,0.060001373291015625,0.0,85.4658180033836,,,,,0.02175133855779876,0.19236558041065124,
257,257,BAC,2019-10-08,27.6299991607666,27.920000076293945,27.459999084472656,27.8700008392334,58201100,-0.6800003051757812,,0.6800003051757812,0.0,35.884638301221926,,,,,-0.0029161832481356953,0.15330922767889388,
258,258,BAC,2019-10-09,27.88999938964844,28.06999969482422,27.75,27.82999992370605,37511400,0.26000022888183594,,0.0,0.26000022888183594,48.95026926217555,,,,,-0.0065721325940515385,0.1213329556243048,
259,259,BAC,2019-10-10,28.45000076293945,28.75,28.040000915527344,28.040000915527344,48239300,0.5600013732910156,,0.0,0.5600013732910156,66.11243057031632,,,,,0.0165654800557391,0.10037946051059164,
260,260,BAC,2019-10-11,28.90999984741211,29.34000015258789,28.86000061035156,28.989999771118164,70008600,0.4599990844726562,,0.0,0.4599990844726562,74.30103566980077,,,,,0.05369107713821819,0.09104178383611697,
261,261,BAC,2019-10-14,29.13999938964844,29.15999984741211,28.729999542236328,28.739999771118164,36040100,0.2299995422363281,,0.0,0.2299995422363281,77.44533446627143,,,,,0.0899940368709764,0.09083223444308887,
262,262,BAC,2019-10-15,29.729999542236328,30.239999771118164,29.11000061035156,29.34000015258789,78656000,0.5900001525878906,,0.0,0.5900001525878906,83.441790158475,,,,,0.14482759226201125,0.10163130600687337,0.06788790873884931
263,263,BAC,2019-10-16,30.170000076293945,30.71999931335449,30.149999618530273,30.3700008392334,87131700,0.4400005340576172,,0.0,0.4400005340576172,86.52461243721409,,,,,0.20586138142208554,0.12247732108991582,0.08486158416657807
264,264,BAC,2019-10-17,30.26000022888184,30.540000915527344,30.0,30.29999923706055,55575900,0.09000015258789062,,0.0,0.09000015258789062,87.09181506540872,,,,,0.2527513889328041,0.1485321346584935,0.0666196451793799
265,265,BAC,2019-10-18,30.35000038146973,30.489999771118164,30.10000038146973,30.1299991607666,48872900,0.09000015258789062,,0.0,0.09000015258789062,87.68969462108578,,,,,0.2892573815533339,0.1766771840374616,0.07205937668707896
266,266,BAC,2019-10-21,31.020000457763672,31.149999618530273,30.6299991607666,30.670000076293945,61087400,0.6700000762939453,,0.0,0.6700000762939453,91.19345037551822,27.15999984741211,31.149999618530273,96.74187548311136,-3.2581245168886412,0.3516563927551637,0.21167302578100208,0.12269277596688188
267,267,BAC,2019-10-22,31.20000076293945,31.3700008392334,30.75,30.96999931335449,58662100,0.18000030517578125,,0.0,0.18000030517578125,91.907448038372,27.15999984741211,31.3700008392334,95.96199438850002,-4.038005611499989,0.4049093278274825,0.25032028619029817,0.11868058249293245
268,268,BAC,2019-10-23,31.420000076293945,31.440000534057607,31.09000015258789,31.1299991607666,47771200,0.2199993133544922,,0.0,0.2199993133544922,92.7377879611014,27.459999084472656,31.440000534057607,99.49747611861427,-0.502523881385695,0.4535709421885557,0.2909704173899497,0.10439364617604441
269,269,BAC,2019-10-24,31.36000061035156,31.520000457763672,31.20000076293945,31.45000076293945,39491000,-0.05999946594238281,,0.05999946594238281,0.0,89.83710582005482,27.459999084472656,31.520000457763672,96.0591183918143,-3.9408816081857116,0.4813403880408096,0.3290444115201217,0.08474578954931267
270,270,BAC,2019-10-25,31.71999931335449,31.85000038146973,31.34000015258789,31.36000061035156,43702000,0.3599987030029297,,0.0,0.3599987030029297,91.6460896228961,27.459999084472656,31.85000038146973,97.03870091782964,-2.9612990821703655,0.5193961238305356,0.3671147539822045,0.08853809120608824
271,271,BAC,2019-10-28,31.84000015258789,32.22999954223633,31.739999771118164,31.96999931335449,58790300,0.12000083923339845,,0.0,0.12000083923339845,92.18136754000423,27.75,32.22999954223633,91.29465559155487,-8.705344408445129,0.5500227040208223,0.4036963439899281,0.07097210369458495
272,272,BAC,2019-10-29,32.06999969482422,32.139999389648445,31.809999465942386,31.940000534057607,48266600,0.2299995422363281,,0.0,0.2299995422363281,93.15178283734615,28.040000915527344,32.22999954223633,96.1813866383584,-3.818613361641613,0.5819831626238603,0.43935370771671456,0.06297645388550044
273,273,BAC,2019-10-30,31.6200008392334,32.009998321533196,31.53000068664551,32.009998321533196,45262400,-0.4499988555908203,,0.4499988555908203,0.0,72.76378927902765,28.729999542236328,32.22999954223633,82.57146562848773,-17.428534371512278,0.5699297660570899,0.4654689193847897,0.04494384005501417
274,274,BAC,2019-10-31,31.270000457763672,31.6200008392334,30.81999969482422,31.40999984741211,49430900,-0.35000038146972656,,0.35000038146972656,0.0,60.81787088093919,28.729999542236328,32.22999954223633,72.57145472935268,-27.42854527064732,0.53033025124261,0.4784411857563538,0.03031301695981692
275,275,BAC,2019-11-01,31.79999923706055,31.84000015258789,31.3700008392334,31.70000076293945,41985300,0.529998779296875,,0.0,0.529998779296875,69.55196339413722,29.11000061035156,32.22999954223633,86.21793421845764,-13.782065781542356,0.5293388481567121,0.4886207182364255,0.02514502797506113
276,276,BAC,2019-11-04,32.400001525878906,32.5,32.09999847412109,32.240001678466804,54228600,0.6000022888183594,,0.0,0.6000022888183594,76.41837005383519,30.0,32.5,96.00006103515624,-3.99993896484375,0.5635692452527401,0.5036104236396884,0.03846156197421835
277,277,BAC,2019-11-05,32.81999969482422,33.09000015258789,32.5,32.509998321533196,68785600,0.4199981689453125,,0.0,0.4199981689453125,80.05179679323244,30.0,33.09000015258789,91.26212153945866,-8.737878460541342,0.6127536641244795,0.5254390717366466,0.04455759437080831
278,278,BAC,2019-11-06,32.790000915527344,33.060001373291016,32.669998168945305,32.759998321533196,47524500,-0.029998779296875,,0.029998779296875,0.0,79.04801879955215,30.10000038146973,33.09000015258789,89.96657993226678,-10.033420067733221,0.6417538448970923,0.5487020263687358,0.04559949863979784
279,279,BAC,2019-11-07,33.22999954223633,33.59999847412109,33.009998321533196,33.110000610351555,68310700,0.4399986267089844,,0.0,0.4399986267089844,82.71585638844392,30.6299991607666,33.59999847412109,87.54212062537952,-12.457879374620488,0.6880380848802155,0.5765692380710318,0.04760404355513681
280,280,BAC,2019-11-08,33.259998321533196,33.27000045776367,32.93000030517578,33.06999969482422,38724000,0.029998779296875,,0.0,0.029998779296875,82.95065358374738,30.75,33.59999847412109,88.07016369744747,-11.929836302552534,0.7182529767950427,0.604905985815834,0.04459793222802144
281,281,BAC,2019-11-11,33.18000030517578,33.25,32.970001220703125,33.029998779296875,27784000,-0.07999801635742188,,0.07999801635742188,0.0,79.62249241595157,30.81999969482422,33.59999847412109,84.89214556232525,-15.107854437674735,0.7277080415741288,0.629466396967493,0.03461180607777514
282,282,BAC,2019-11-12,33.09000015258789,33.31999969482422,32.990001678466804,33.130001068115234,37282200,-0.09000015258789062,,0.09000015258789062,0.0,75.68080471486851,30.81999969482422,33.59999847412109,81.654728580054,-18.345271419946002,0.7201064938665276,0.6475944163473001,0.04648954061792909
283,283,BAC,2019-11-13,32.790000915527344,32.889999389648445,32.47999954223633,32.720001220703125,48887800,-0.2999992370605469,1.0,0.2999992370605469,0.0,63.57584387372548,30.81999969482422,33.59999847412109,70.86338437894524,-29.136615621054762,0.6838851217506914,0.6548525574279783,0.04860890423768094
284,284,BAC,2019-11-14,32.700000762939446,32.860000610351555,32.490001678466804,32.689998626708984,35554600,-0.09000015258789062,1.0,0.09000015258789062,0.0,60.240524731385115,30.81999969482422,33.59999847412109,67.62596739667372,-32.374032603326285,0.6410475286492385,0.6520915516722304,0.028301935455080418
285,285,BAC,2019-11-15,32.93000030517578,32.959999084472656,32.700000762939446,32.919998168945305,36398300,0.2299995422363281,1.0,0.0,0.2299995422363281,65.56712579128461,30.81999969482422,33.59999847412109,75.89933585817023,-24.100664141829768,0.617191261249129,0.6451114935876102,0.01635798624495588
286,286,BAC,2019-11-18,32.959999084472656,33.029998779296875,32.75,32.860000610351555,31133700,0.029998779296875,1.0,0.0,0.029998779296875,66.24764152392171,30.81999969482422,33.59999847412109,76.97842911246521,-23.0215708875348,0.5936519032788468,0.6348195755258575,0.004265673094156597
287,287,BAC,2019-11-19,32.939998626708984,33.150001525878906,32.81999969482422,33.11999893188477,33183700,-0.020000457763671875,1.0,0.020000457763671875,0.0,65.25551654205479,30.81999969482422,33.59999847412109,76.25898786980645,-23.741012130193557,0.5669040354677151,0.6212364675142291,0.004574495486232566
288,288,BAC,2019-11-20,32.689998626708984,32.830001831054695,32.419998168945305,32.790000915527344,43612200,-0.25,1.0,0.25,0.0,53.66429137417786,31.3700008392334,33.59999847412109,59.192788674955985,-40.80721132504401,0.5206538982095523,0.6011199536532938,-0.016250403941203362
289,289,BAC,2019-11-21,32.84000015258789,33.040000915527344,32.630001068115234,32.779998779296875,42787600,0.15000152587890625,1.0,0.0,0.15000152587890625,58.73842070327425,32.09999847412109,33.59999847412109,49.333445231120265,-50.666554768879735,0.4898094895999918,0.5788578608426335,-0.012627726702962305
